Fecha/Hora,Timestamp (s),Luces (Wh),A/C (Wh),Riego (Wh),Puerta (Wh),Ascensor (Wh),Total (Wh)
2025-11-17 10:38:49,1561,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:39:00,1571,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:39:10,1582,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:39:42,1613,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:39:52,1623,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:40:03,1634,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:40:18,1650,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:40:35,1666,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:40:46,1677,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:40:55,1687,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:41:06,1697,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:41:17,1708,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:41:32,1723,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:41:42,1733,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:41:57,1748,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:42:07,1759,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:42:18,1769,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:42:44,1795,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:42:54,1805,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:43:04,1816,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:43:14,1826,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:43:25,1836,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:43:35,1846,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:43:45,1856,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:43:55,1866,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:44:08,1877,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:44:17,1887,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:44:37,1909,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:45:20,1951,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:45:31,1962,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:45:40,1972,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:45:52,1982,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:46:02,1993,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:46:12,2003,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:46:22,2013,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:46:33,2024,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:46:43,2034,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:47:00,2052,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:47:11,2063,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:47:28,2079,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:47:39,2089,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:47:48,2100,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:47:59,2110,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:48:15,2125,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:48:25,2135,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:48:34,2145,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:48:50,2162,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:49:07,2178,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:49:17,2188,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:49:28,2199,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:49:38,2209,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:49:50,2219,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:49:58,2229,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:50:09,2240,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:50:19,2250,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:50:29,2260,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:50:40,2271,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:50:50,2281,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:51:01,2292,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:51:11,2302,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:51:26,2317,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:51:37,2328,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:51:48,2339,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:51:58,2349,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:52:09,2360,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:52:20,2371,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:52:30,2381,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:52:41,2391,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:52:50,2402,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:53:01,2412,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:53:11,2422,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:53:21,2433,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:53:44,2455,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:53:54,2465,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:54:09,2480,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:54:20,2491,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:54:30,2501,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:54:40,2512,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:54:51,2522,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:55:01,2532,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:55:22,2553,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:55:32,2564,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:55:43,2574,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:55:53,2584,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:56:26,2617,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:56:36,2627,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:56:47,2638,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:56:57,2648,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:57:08,2659,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:57:17,2669,0.0052,0.0000,0.0000,0.0000,0.0000,0.0052
2025-11-17 10:57:28,2679,0.0119,0.0000,0.0000,21.2439,0.2778,21.5336
2025-11-17 10:57:49,2701,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:58:00,2711,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:58:20,2731,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:58:30,2742,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:58:40,2752,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:58:50,2762,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:59:01,2772,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:59:11,2782,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:59:21,2792,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:59:42,2813,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 10:59:52,2824,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:00:03,2834,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:00:14,2845,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:00:27,2855,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:00:34,2865,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:00:45,2876,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:00:55,2886,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:01:05,2896,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:01:15,2907,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:01:26,2917,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:01:37,2928,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:01:48,2939,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:02:04,2955,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:02:16,2966,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:02:35,2986,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:02:46,2997,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:02:56,3007,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:03:06,3018,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:03:18,3029,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:03:28,3039,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:03:38,3049,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:03:49,3060,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:03:59,3070,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:04:10,3080,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:04:21,3091,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:04:40,3111,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:04:50,3122,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:05:00,3132,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:05:11,3142,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:05:21,3152,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:05:42,3174,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:05:52,3184,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:06:07,3199,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:06:18,3209,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:06:28,3219,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:06:38,3229,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:06:49,3240,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:07:00,3250,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:07:12,3261,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:07:22,3273,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:07:32,3283,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:08:04,3315,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:08:14,3325,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:08:24,3335,0.0000,0.0000,0.0000,5.4034,0.0000,5.4034
2025-11-17 11:08:34,3346,0.0000,0.0000,0.0000,0.0296,0.0000,0.0296
2025-11-17 11:08:44,3356,0.0106,0.0000,0.0000,0.0000,0.0000,0.0106
2025-11-17 11:09:10,3382,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:09:21,3392,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:09:31,3402,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:09:41,3413,0.0000,0.1658,0.0000,0.0000,0.2778,0.4436
2025-11-17 11:10:21,27,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:10:30,37,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:10:41,48,0.0138,0.0000,0.0000,0.0000,0.2778,0.2916
2025-11-17 11:10:51,58,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:11:02,68,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:11:24,91,0.0000,16.2989,0.0000,0.0000,0.0000,16.2989
2025-11-17 11:11:34,101,0.0000,0.3431,0.0000,0.0000,0.2778,0.6208
2025-11-17 11:11:50,117,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:12:02,128,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:12:12,138,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:12:22,149,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:12:33,160,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:12:43,170,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:12:54,181,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:13:04,191,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:13:15,201,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:13:24,211,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:13:35,221,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:13:51,237,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:14:00,247,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:14:11,257,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:14:21,268,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:14:31,278,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:14:42,289,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:14:53,300,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:15:09,316,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:15:19,326,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:15:31,337,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
2025-11-17 11:15:41,348,0.0000,0.0000,0.0000,0.0000,0.2778,0.2778
